2db459d6-459d-4ea8-9d3b-62176b916a34,0
57eb2f48-712c-4be3-b163-8a91b1e64be7,0
630eaec7-5055-42bb-b197-48486ff607ca,0
1048440e-7821-40b2-ac63-d88300297276,0
e1d3649d-0d4c-4e6a-9892-9bcab7a88a43,0
d359109b-25c5-436c-b67a-dbde029b8c76,0
9e0aad11-c860-4c69-9646-b028b4159887,0
ea32b330-7291-481e-8d43-7f1cc00715a8,0
9ae14a20-2451-436e-9269-5e5e36097e0f,0
55fc54b5-b4e7-4d71-99e5-6e657a748ef5,0
ccf8e058-9c03-4b7e-8807-10dc7e47128e,0
1f41dfa0-efee-473d-bae0-01169c21fa14,0
fd8cc8cb-4662-4d09-9a2c-dad825aa53fa,0
c1e759da-86b9-4634-9521-02f2c345c398,0
b155ef4e-b869-4f17-937c-0529a9c47322,0
2b20ed76-bb07-4f53-9fcd-dc5a76a0e9cb,0
74043b5c-8e6d-4e68-9f10-b661ad685abf,0
be89d0ca-1060-4810-8179-73c0bbcaff0a,0
6dcc356b-26af-466a-8f42-594cbc1f70df,0
7202f663-16d0-494c-9832-3deda823858a,0
efb42e47-f3f0-4f1a-9963-b4517f5b0976,0
516fb723-d528-41d7-a8d3-bb92dd62ab65,0
8f386435-862c-40aa-8270-28dbb4e2b3f5,0
0556109b-9ef8-4806-a001-55832d42f928,0
ca2347a6-cc19-4dbb-b120-7180d3162b3b,0
23e6b340-f158-4acc-a6ba-3ad3a22343e8,0
56665a59-3c62-43a5-ac3d-3adf9dc6b0a9,0
4123742c-9336-4a0b-afb4-917fa38b3c38,0
41f3ea34-6ced-4c57-96c0-057a8f3c8238,0
3133fee7-f2b9-494b-a5a1-62e5a14a4b0c,0
6e112cf7-68a4-4bfe-9659-a8132579cf8c,0
5cdc76c9-e48e-48e3-a46b-25bbc33356f7,0
00f83626-9106-4665-83a3-e47447b1bd8d,0
c8db9bec-30a1-4500-beb7-d3e0f20800ef,0
76069678-48fa-4f03-9b02-1aa0da931838,0
5b047ea4-c332-44e5-a59a-12ee8c5e289a,0
c7811b61-20c7-47d5-ab58-d11504beffe7,0
e02aa525-12fc-48b0-b34b-62b907d5d8a1,0
243c5d98-e37a-4065-a768-20214b62d9fd,0
504e632e-1228-4b00-a055-4c745760f84e,0
97087326-ff5d-4740-8a11-ad5d9f12c1ba,0
b678878d-ff31-4dc5-b90d-100067c10e43,0
db4485a5-d64d-4876-aecf-ac8ba8beac83,0
236e734f-b1a9-4181-bc97-a5046a5e5ed1,0
76580439-6cd4-4884-ac63-0bb725a072a4,0
4810ac01-b598-47d0-bc2b-cccad8620f1c,0
6bfc7693-c4db-4f64-adba-ca1697c0b486,0
ef0250f2-1f1e-47dd-bd77-640794a66753,0
27c8bfe2-189e-4241-87aa-4fc666bc0477,0
b05008aa-750b-44b4-987b-08714ed0c9a3,0
f1b15a3a-42ec-443b-8427-c1af9400a000,0
cfe997f3-1821-463b-94ae-e2993f9860da,0
0b576e45-6963-4fee-9431-573704b78f0e,0
5a5ebdd5-8117-449f-b6d7-cb19fa9a6c0b,0
436bd85a-dfe5-4a3d-91ea-2103e81a24f3,0
5389b3b7-bd3d-49c1-888c-cc18dc0112b8,0
87db3d1c-6783-44d7-a266-519b06221771,0
a255fa92-c72c-46aa-bec8-8c6e1e5b2b24,0
c2e81261-ce6d-4752-a91d-290e8f8b6edc,0
9a3b670e-77cb-456e-8a9c-d86fc206eb6d,0
f7ca3089-2dbe-4a3b-9bae-c46eb623439e,0
f63e1c63-6962-4af1-9dc1-22d8abc88422,0
89c879d9-dea6-4333-a3f6-3c1a4cb17940,0
8ecc0b4a-b19f-420c-8c22-18478cb6a15a,0
4e919ef1-958e-49b8-a533-09dda9086783,0
0ceb00c7-b64a-45f7-9abe-1b5230db9691,0
4da85123-2b36-4a34-bf17-0bd904338f1d,0
1f8d30d7-14da-40f2-852e-37fc78c49d89,0
323d719f-66a2-4a07-9ae3-9ec732783737,0
06ee9ed1-ba86-4389-b1b8-6ec1b340dfeb,0
b93aa6c4-e3a3-48fd-967f-c4035e2a5fc1,0
3aeabc1e-87cc-4235-ac9c-49e8cf4b5f44,0
99a5c67b-1064-4f57-92d9-db6f322747d2,0
63c821fb-9155-4be4-add3-da448039e75d,0
1e382a75-b4ce-495b-a9a2-a8199c5a4ade,0
1a789446-e300-4741-92f7-d7f580895fe5,0
bc205989-4d8d-4c8c-842a-9eb5bf070d79,0
83b8fde0-559f-4324-a1c2-908c469970ed,0
064c5030-3af1-4f2d-98d5-9be7fb48e0ad,0
5d1ccf2a-d8fe-4d59-9f4f-589288ef9acb,0
dfc969a6-e22e-48bc-a005-2938bca60f81,0
79fba22f-cacf-420e-b54d-0adea2a2e2a8,0
c9d7e6fe-91a8-454f-9399-0f99587b1627,0
4d32ccf1-d068-45bd-af1f-85c6bf47bcba,0
0103f80c-4adf-412b-8c4c-4f34e6f8e558,0
3000b02a-7266-4f2d-be46-37a1a04f96f7,0
2e222957-898d-4b93-bf0e-0cf0ab97fd00,0
07be6bbf-7326-40b8-ac3c-b2a4230be36a,0
7c9d6e87-787e-4dc1-90a0-aed5450f70d9,0
4fcd924c-349f-41fd-b5d7-b4ac3699b817,0
37e52d30-28a4-4885-842d-35676406e7f7,0
0c8fc9e6-fef8-480e-8b37-76847fb4a2e2,0
950b22b3-0bbc-4e15-9195-fdbae4d3c334,0
f3c9f449-0c9e-444e-9ba4-42ff8a821d1c,0
29e54f10-ec52-4ab7-aa0c-dae5be26dfc3,0
d8bcd29f-8174-4cc9-b693-2904ad07d695,0
ebfc767e-11f5-4965-b230-ee3d2226eba5,0
1c7f8108-d768-43f5-9a20-6a819c0aa42d,0
ee9280ec-44cb-480b-a47b-5d7d61a16a37,0
46d30fa5-00b0-44f3-8844-1d81177a68ba,0
